time_s,force_n,displacement_m,displacement_mm,velocity_m_s,acceleration_m_s2,acceleration_g
2.271,3.073595286044227e-29,-1.6785947544428759e-12,-1.678594754442876e-09,-2.066632000148933e-09,1.6922190647688687e-06,1.7255832162551623e-07
2.2720000000000002,2.460988127580689e-29,-3.758962528665036e-12,-3.758962528665036e-09,4.958957073589663e-10,2.301630599635237e-06,2.347010038734162e-07
2.273,1.9695499068297813e-29,-2.827070293668237e-12,-2.827070293668237e-09,2.621547191791363e-09,1.0780875266059087e-06,1.0993433298893187e-07
2.274,1.5755300532801194e-29,-4.0794991018701605e-13,-4.0794991018701606e-10,3.049093245658174e-09,-6.199722569223295e-07,-6.32195761980217e-08
2.275,1.25978531866679e-29,2.8081696608292736e-12,2.8081696608292738e-09,1.146393921047652e-09,-2.1599176776726157e-06,-2.2025030746204012e-07
2.2760000000000002,1.0068963676031088e-29,3.5089287143404536e-12,3.5089287143404537e-09,-1.3709483115209178e-09,-1.8848594791695906e-06,-1.9220217700943653e-07
2.277,8.044515924462016e-30,2.0766335318103293e-12,2.0766335318103293e-09,-3.0849834929088678e-09,-4.552723334533586e-07,-4.642485797426834e-08
2.278,6.424669352255877e-30,-8.386106900854299e-13,-8.386106900854299e-10,-2.583990930727187e-09,1.2959446228393838e-06,1.321495743030886e-07
2.279,5.1291624118554715e-30,-3.5776611723499567e-12,-3.5776611723499567e-09,-1.1210447258500705e-10,2.3602235467743977e-06,2.406758216898123e-07
2.2800000000000002,4.093513704547735e-30,-3.108433518450602e-12,-3.108433518450602e-09,2.1995891470882006e-09,1.38367326736156e-06,1.4109540641927262e-07
2.281,3.2659514187337094e-30,-1.0958342607340302e-12,-1.0958342607340302e-09,3.228601327210357e-09,-2.2455133352515429e-07,-2.2897863544141404e-08
2.282,2.6049332886343193e-30,2.0604134523348563e-12,2.0604134523348564e-09,1.8141739791657456e-09,-1.8673268098938805e-06,-1.9041434229771437e-07
2.283,2.0771449734807604e-30,3.761874123656337e-12,3.761874123656337e-09,-8.692468716866408e-10,-2.1951119617590085e-06,-2.2383912567074472e-07
2.2840000000000003,1.655885737809393e-30,2.502531449611286e-12,2.502531449611286e-09,-2.8613199486511403e-09,-7.973137870068012e-07,-8.130337954416658e-08
2.285,1.3197674266889148e-30,-5.715447954891557e-14,-5.7154479548915567e-11,-3.015640802868983e-09,9.1286110742015e-07,9.308592714333132e-08
2.286,1.051666677011331e-30,-3.0883492370967872e-12,-3.088349237096787e-09,-8.197627701502425e-10,2.24735950174549e-06,2.291668920319875e-07
2.287,8.378816637832625e-31,-3.396937632277245e-12,-3.3969376322772452e-09,1.7138288706729075e-09,1.7124317226990497e-06,1.7461943912539448e-07
2.2880000000000003,6.674539218052239e-31,-1.6670870610944378e-12,-1.6670870610944377e-09,3.2528221706931214e-09,1.4007964692921717e-07,1.4284148708194662e-08
2.289,5.316232963955342e-31,1.278977169206088e-12,1.278977169206088e-09,2.448012175906073e-09,-1.542967297246588e-06,-1.5733887690970802e-07
2.29,4.233901800184733e-31,3.726585904220294e-12,3.726585904220294e-09,-2.656996348109168e-10,-2.3474098359956957e-06,-2.3936918682686707e-07
2.291,3.3716414536710292e-31,2.8741477330796726e-12,2.8741477330796725e-09,-2.5006188908977083e-09,-1.1438316105030574e-06,-1.1663836381466224e-07
2.2920000000000003,2.684821028079629e-31,6.308026475855773e-13,6.308026475855773e-10,-3.3050561323013018e-09,5.493074795551281e-07,5.60137742812406e-08
2.293,2.1378236542764473e-31,-2.4313298996367096e-12,-2.43132989963671e-09,-1.5738797717004072e-09,2.0388735187533366e-06,2.0790723832841355e-07
2.294,1.7022364060254737e-31,-3.765125749773404e-12,-3.765125749773404e-09,1.250960153187457e-09,2.0863863776513252e-06,2.127522015827347e-07
2.295,1.355400992553701e-31,-2.1526476072400433e-12,-2.152647607240043e-09,3.103286265012456e-09,4.994133147498129e-07,5.0925985402743335e-08
2.2960000000000003,1.0792539752228438e-31,5.346498389489965e-13,5.346498389489965e-10,2.9879975791156236e-09,-1.215498546267209e-06,-1.2394635744797753e-07
2.297,8.593991764547226e-32,3.3512931174826126e-12,3.3512931174826125e-09,4.904741004580105e-10,-2.3228158826651655e-06,-2.3686130153163065e-07
2.298,6.843661837259479e-32,3.2691813394359294e-12,3.2691813394359293e-09,-2.061312693718706e-09,-1.5284102374451916e-06,-1.558544699204307e-07
2.299,5.450179110789475e-32,1.2277273726156424e-12,1.2277273726156424e-09,-3.4210871028175684e-09,1.9463366491797507e-07,1.984711037081726e-08
2.3000000000000003,4.3407748054480873e-32,-1.7230145130910372e-12,-1.7230145130910373e-09,-2.313170267031116e-09,1.7927083969787626e-06,1.8280538175409163e-07
2.301,3.457505634052677e-32,-3.860149326462228e-12,-3.860149326462228e-09,6.538153383772979e-10,2.3216076055383876e-06,2.3673809155403607e-07
2.302,2.754240498863885e-32,-2.6140431350260856e-12,-2.6140431350260858e-09,2.8058668135242497e-09,8.859670465909888e-07,9.03434961573003e-08
2.303,2.1942571740257546e-32,-1.3848205458200262e-13,-1.3848205458200263e-10,3.3886028063287685e-09,-8.938774980334362e-07,-9.115013771608411e-08
2.3040000000000003,1.748326213851123e-32,2.8008500258218966e-12,2.8008500258218965e-09,1.3361893137616755e-09,-2.2102678352537064e-06,-2.253845946631833e-07
2.305,1.3931838429901323e-32,3.77303681784287e-12,3.77303681784287e-09,-1.6555602768404943e-09,-1.9740464494095255e-06,-2.012967169634407e-07
2.306,1.1103152508921046e-32,1.770987496999784e-12,1.770987496999784e-09,-3.3573111388223917e-09,-1.773372676373937e-07,-1.8083368697505644e-08
2.307,8.849854784211091e-33,-1.0384169894546623e-12,-1.0384169894546624e-09,-2.9784225438622877e-09,1.5404753434336152e-06,1.5708476833919997e-07
2.308,7.054677142970723e-33,-3.6159337626684105e-12,-3.6159337626684104e-09,-1.602106366707074e-10,2.399093141134315e-06,2.446394172458806e-07
2.309,5.624289303012392e-33,-3.1425397769773106e-12,-3.1425397769773104e-09,2.43347139472877e-09,1.3379489683710065e-06,1.3643282551850086e-07
2.31,4.484408740335905e-33,-7.478133242492667e-13,-7.478133242492666e-10,3.614957793736318e-09,-5.63167496508559e-07,-5.742710268119685e-08
2.311,3.5759090662560224e-33,2.1959379999904273e-12,2.1959379999904274e-09,2.2040432127604413e-09,-2.068710208388129e-06,-2.1094973394463238e-07
2.312,2.8517234207550938e-33,4.007610801372119e-12,4.007610801372118e-09,-1.0602432790778257e-09,-2.299530150611415e-06,-2.3448681768100374e-07
2.313,2.274380734673426e-33,2.3381916743349087e-12,2.3381916743349086e-09,-3.141544954414153e-09,-6.09021112523947e-07,-6.21028702486524e-08
2.314,1.8140456700974793e-33,-4.0715614688809146e-13,-4.0715614688809146e-10,-3.513434944390884e-09,1.285125005767592e-06,1.310462804084567e-07
2.315,1.4469593428317716e-33,-3.2052688282206207e-12,-3.2052688282206208e-09,-1.1226782622645877e-09,2.411388832006155e-06,2.458932287790586e-07
2.316,1.1541988998971665e-33,-3.819452481860061e-12,-3.819452481860061e-09,2.115521133158642e-09,1.8706825525579816e-06,1.9075653281783095e-07
2.317,9.206907396071059e-34,-1.349730091913266e-12,-1.3497300919132661e-09,3.6562775584762915e-09,-1.835513076243129e-07,-1.871702442978111e-08
2.318,7.344254795667217e-34,1.6122527066793385e-12,1.6122527066793386e-09,3.0248729714490504e-09,-1.9273081828431565e-06,-1.9653074014501962e-07
2.319,5.858333850990475e-34,3.925950289415837e-12,3.925950289415837e-09,-1.6230342266474795e-10,-2.507142769196889e-06,-2.556574130000448e-07
2.32,4.6728741584672365e-34,3.049716868614503e-12,3.049716868614503e-09,-2.875289732608279e-09,-1.1492629116574744e-06,-1.1719220239913471e-07
2.321,3.727077700895584e-34,1.9557772876115204e-13,1.9557772876115205e-10,-3.876705556729649e-09,9.984646338036928e-07,1.0181505751746956e-07
2.322,2.972471548393731e-34,-2.7606040723631527e-12,-2.7606040723631527e-09,-2.1605424285474873e-09,2.423457311364732e-06,2.4712387118585165e-07
2.323,2.370402645054307e-34,-4.218093784811145e-12,-4.218093784811145e-09,1.4995620304546403e-09,2.308904506079288e-06,2.3544273590668455e-07
2.324,1.8900433482199095e-34,-2.061240844265502e-12,-2.0612408442655022e-09,3.558908265287015e-09,3.07640340211865e-07,3.137058426800845e-08
2.325,1.506803295400933e-34,1.070329806416515e-12,1.070329806416515e-09,3.736326749998072e-09,-1.7813169134414037e-06,-1.8164377370880003e-07
2.326,1.2010645676296747e-34,3.7295578640211004e-12,3.729557864021101e-09,9.715170828427811e-10,-2.708603924229923e-06,-2.7620073360728923e-07
2.327,9.571741256809631e-35,3.957615681970915e-12,3.957615681970915e-09,-2.6891471233306328e-09,-1.7940048920875657e-06,-1.8293758746234095e-07
2.328,7.626410153919412e-35,8.705458378688698e-13,8.705458378688698e-10,-4.067540668057449e-09,6.147362978583492e-07,6.268565696321876e-08
2.329,6.074965851487112e-35,-2.3666727055995636e-12,-2.3666727055995637e-09,-3.203676737442875e-09,2.4700638983310044e-06,2.5187642042195903e-07
2.33,4.837845012398863e-35,-4.391863785836633e-12,-4.391863785836632e-09,4.525243999665684e-10,2.725998105587915e-06,2.779744464815115e-07
2.331,3.851541375187193e-35,-3.077902651879684e-12,-3.077902651879684e-09,3.5170289284228166e-09,9.812540000923254e-07,1.0006006129435898e-07
2.332,3.0653631431465245e-35,5.065139832636861e-13,5.065139832636861e-10,4.303438231553535e-09,-1.579168011020474e-06,-1.610303223853685e-07
2.333,2.43884653654255e-35,3.5944921121796367e-12,3.5944921121796368e-09,2.2810753678300327e-09,-3.000995358004277e-06,-3.0601636216284634e-07
2.334,1.9396923079092437e-35,4.629112379534496e-12,4.629112379534496e-09,-1.9882689161532685e-09,-2.434408598752812e-06,-2.4824059171611223e-07
2.335,1.5421191631821183e-35,1.844546910096031e-12,1.844546910096031e-09,-4.211600159981849e-09,2.2870785200826834e-08,2.332171047281879e-09
2.336,1.2255496218614668e-35,-2.033161008958064e-12,-2.033161008958064e-09,-4.2038006658458855e-09,2.5434910069838657e-06,2.593639017385005e-07
2.337,9.735610269026441e-36,-4.649506357388848e-12,-4.649506357388848e-09,-9.996385028054873e-10,3.3152997022892387e-06,3.380664857305236e-07
2.338,7.7304808480125e-36,-4.347541557029779e-12,-4.347541557029779e-09,3.4918350597660693e-09,1.8146126148764578e-06,1.8503899036637974e-07
2.339,6.135541973993524e-36,-3.155262047207466e-13,-3.155262047207466e-10,4.8001083469955904e-09,-1.1885605019416037e-06,-1.2119944139350378e-07
2.34,4.86737510550544e-36,3.6723607743928514e-12,3.6723607743928513e-09,3.741020416639287e-09,-3.4755935761952286e-06,-3.544119119368213e-07
2.341,3.859445047735924e-36,5.4389671887156184e-12,5.438967188715618e-09,-5.938820568004899e-10,-3.3662094576151885e-06,-3.432578360209846e-07
2.342,3.058694500305249e-36,3.494227414912601e-12,3.494227414912601e-09,-4.8305638088504424e-09,-8.706984629949755e-07,-8.878653393309393e-08
2.343,2.422824273590125e-36,-1.5734929571197375e-12,-1.5734929571197375e-09,-5.221446128571558e-09,2.5399270889438196e-06,2.590004832377845e-07
2.344,1.9181211207019606e-36,-5.430136186475653e-12,-5.430136186475653e-09,-2.9222623345340462e-09,4.38147481169395e-06,4.467860902238736e-07
2.345,1.5177229768652386e-36,-5.908726697725232e-12,-5.908726697725232e-09,2.469827522979082e-09,3.127107580003411e-06,3.1887622990556524e-07
2.346,1.2002336075891624e-36,-2.0628636805103247e-12,-2.062863680510325e-09,5.964504123024516e-09,-3.8983589386349676e-07,-3.975219813733505e-08
2.347,9.486163872046824e-37,4.0012079702379965e-12,4.001207970237997e-09,5.496445888167889e-09,-4.199282560312562e-06,-4.282076509626185e-07
2.348,7.493110715571418e-37,7.479339111540975e-12,7.479339111540975e-09,1.7945869030121554e-09,-5.387259616786236e-06,-5.493475974758186e-07
2.349,5.915287183577012e-37,6.106882080424812e-12,6.106882080424812e-09,-4.701562700181481e-09,-2.6079831797658507e-06,-2.659402731580969e-07
2.35,4.666889235494067e-37,3.285685884036872e-14,3.285685884036872e-11,-7.298415020673975e-09,2.0979219468816995e-06,2.139285022797489e-07
2.351,3.679707420814423e-37,-7.614575490452642e-12,-7.614575490452643e-09,-5.859011909258045e-09,6.6554656204204725e-06,6.786686198059963e-07
2.352,2.8995441327598427e-37,-1.069626768211511e-11,-1.0696267682115109e-08,-5.236110980993891e-10,7.111169983770924e-06,7.251375325693203e-07
2.353,2.283356066739706e-37,-6.494489997091013e-12,-6.494489997091013e-09,7.725257267065234e-09,1.982151385836775e-06,2.0212319047144286e-07
2.354,1.7969757682106809e-37,2.9651431999625227e-12,2.9651431999625227e-09,9.939719251144516e-09,-4.815434683020475e-06,-4.910376818812209e-07
2.355,1.4132955071047526e-37,1.5832061449845354e-11,1.5832061449845353e-08,7.920606828142353e-09,-1.2600506010234388e-05,-1.2848940270361836e-06
2.356,1.110820178016707e-37,2.1492589369222102e-11,2.1492589369222102e-08,8.983864642103251e-10,-1.4244217728622523e-05,-1.4525059759064028e-06
2.357,8.725146802246532e-38,1.2249266226380495e-11,1.2249266226380495e-08,-1.311710770958527e-08,-4.160605755673428e-06,-4.2426371448694795e-07
2.358,6.848862243113157e-38,-8.20195830264359e-12,-8.20195830264359e-09,-2.2181783438838836e-08,1.177739765013046e-05,1.2009603330526186e-06
2.359,5.372539973452668e-38,-2.581774277033832e-11,-2.581774277033832e-08,-8.330579105653637e-09,1.9216361453740565e-05,1.9595235328823367e-06
2.36,4.211681992720462e-38,-2.6324704541005648e-11,-2.632470454100565e-08,9.10510930658921e-09,1.4483257067849273e-05,1.4768812048813075e-06
2.361,3.299481212149872e-38,-9.355035350040859e-12,-9.355035350040858e-09,1.7791522161289815e-08,9.202360969181736e-07,9.383796677949898e-08
2.362,2.58315057007687e-38,7.945642741240875e-12,7.945642741240875e-09,1.3662274751986852e-08,-9.136757813363892e-06,-9.316900076339925e-07
2.363,2.0210073043636433e-38,1.6454132311176686e-11,1.6454132311176686e-08,2.756144065395534e-09,-1.1505586776166233e-05,-1.173243337548116e-06
2.364,1.5801582865221649e-38,1.3276677037592334e-11,1.3276677037592335e-08,-7.372557417674987e-09,-6.497142937002608e-06,-6.625241990896594e-07
2.365,1.2346635398967427e-38,3.936197843878609e-12,3.9361978438786085e-09,-1.0997656415007836e-08,6.325379843698217e-07,6.450092379862866e-08
2.366,9.640799956000029e-39,-5.858722979827108e-12,-5.858722979827108e-09,-7.062535967067035e-09,5.862563016240266e-06,5.978150557264985e-07
2.367,7.52307445158264e-39,-9.903136541708631e-12,-9.903136541708632e-09,6.702850588136403e-11,6.42364025824662e-06,6.550290117671805e-07
2.368,5.8667453632376187e-39,-7.49333988883325e-12,-7.493339888833249e-09,5.3300837172684365e-09,3.327521217051307e-06,3.3931273340552655e-07
2.369,4.572153348369848e-39,-7.41673417856694e-13,-7.41673417856694e-10,6.164819351219316e-09,-1.3075858503520298e-06,-1.3333664914644958e-07
2.37,3.5609708533571184e-39,4.716774389733677e-12,4.716774389733677e-09,3.316176147654277e-09,-4.0317366485197985e-06,-4.1112272269529337e-07
2.371,2.771678652164523e-39,6.4566604660888616e-12,6.456660466088862e-09,-6.763610585219578e-10,-4.00438328110823e-06,-4.083334554723815e-07
2.372,2.155992488540832e-39,3.5087673820674428e-12,3.508767382067443e-09,-3.767604842827493e-09,-1.1888182264284149e-06,-1.2122572197727204e-07
2.373,1.6760421625916172e-39,-9.09948288099616e-13,-9.099482880996161e-10,-3.955130142235786e-09,1.7405063895385993e-06,1.7748225842041875e-07
2.374,1.3021461391409266e-39,-4.4099298807295165e-12,-4.409929880729517e-09,-2.4571909473898342e-09,3.5826694035153557e-06,3.653306076504572e-07
2.375,1.0110571711883205e-39,-4.8823875161546874e-12,-4.882387516154687e-09,1.2011025994310469e-09,2.8277683210129863e-06,2.883521203482317e-07
2.376,7.845802126212808e-40,-1.939268126477074e-12,-1.939268126477074e-09,4.531963104422079e-09,-5.4270328617800905e-08,-5.534033397521162e-09
2.3770000000000002,6.084843866956288e-40,2.917170104747966e-12,2.917170104747966e-09,4.317817280074697e-09,-3.1517462389835624e-06,-3.213886739083747e-07
2.378,4.716470560032913e-40,6.654465394169369e-12,6.654465394169369e-09,2.528394168684111e-09,-5.063667985454943e-06,-5.16350434190569e-07
2.379,3.6538096407877997e-40,6.22620785308792e-12,6.22620785308792e-09,-2.460858375428323e-09,-3.3362692131267167e-06,-3.4020478074844283e-07
2.38,2.8290567340847824e-40,1.3085128327578998e-12,1.3085128327578998e-09,-7.289918415528082e-09,1.2654970699751228e-06,1.2904478797296964e-07
2.3810000000000002,2.1893265567704635e-40,-6.2460062854351446e-12,-6.246006285435145e-09,-5.672761284632172e-09,5.7109743856922645e-06,5.823573172992066e-07
2.382,1.6933983312304988e-40,-1.2525063777679067e-11,-1.2525063777679067e-08,-1.9425689083012673e-09,8.713041585555738e-06,8.884829769142101e-07
2.383,1.309164718737846e-40,-1.028443497653182e-11,-1.028443497653182e-08,4.943799102302291e-09,5.2556109583144875e-06,5.35923170329775e-07
2.384,1.0116336543183028e-40,3.257118701358873e-13,3.257118701358873e-10,1.1119262240325703e-08,-3.440701130215036e-06,-3.5085387264917543e-07
2.3850000000000002,7.813643903043512e-41,1.1244148837814359e-11,1.1244148837814359e-08,6.853552333495157e-09,-9.305703845407616e-06,-9.489177084333199e-07
2.386,6.032442831901411e-41,1.5089185620714077e-11,1.5089185620714078e-08,-2.359055396053011e-09,-9.132194176119286e-06,-9.31224646145145e-07
2.387,4.655327786192715e-41,8.046970317574029e-12,8.046970317574029e-09,-8.863623345771139e-09,-2.6616579550197536e-06,-2.71413577013532e-07
2.388,3.5911476730626705e-41,-2.8098896363438495e-12,-2.8098896363438494e-09,-8.490815742048787e-09,4.293695105084985e-06,4.378350512239129e-07
2.3890000000000002,2.7691787766273143e-41,-9.491204141987245e-12,-9.491204141987245e-09,-3.0399794675087454e-09,7.057838619710449e-06,7.196992469100508e-07
2.39,2.1345803491989366e-41,-8.862444263564392e-12,-8.862444263564391e-09,3.457111222994893e-09,4.762147533155454e-06,4.856039048151463e-07
2.391,1.6448530346002675e-41,-2.8125414560929062e-12,-2.8125414560929064e-09,6.587388883847067e-09,-8.295822478092445e-08,-8.4593846808976e-09
2.392,1.2670807613839094e-41,3.683364935646412e-12,3.6833649356464116e-09,6.3644973152792175e-09,-4.244552949013524e-06,-4.3282394589523685e-07
2.3930000000000002,9.757842776823954e-42,7.58551487178753e-12,7.585514871787531e-09,1.8489486200641135e-09,-5.472124333281584e-06,-5.580013902078268e-07
2.394,7.512518353742947e-42,6.630501692898816e-12,6.6305016928988165e-09,-5.189967493960405e-09,-2.8068346165447935e-06,-2.8621747656384123e-07
2.395,5.782418344070802e-42,3.1845164957239595e-13,3.1845164957239594e-10,-7.271876836947703e-09,1.9044043180783179e-06,1.9419519592096362e-07
2.396,4.449752188941891e-42,-6.248549426414237e-12,-6.2485494264142374e-09,-5.345901228802919e-09,5.617716021334136e-06,5.728476106860279e-07
2.3970000000000002,3.4235342508852177e-42,-8.439816903022812e-12,-8.439816903022812e-09,7.735656371897224e-10,5.2664234663205294e-06,5.370257393014464e-07
2.398,2.6335178242398675e-42,-4.840234848888253e-12,-4.840234848888253e-09,6.995652799016506e-09,1.1177334755703523e-06,1.1397709468272573e-07
2.399,2.025493017472384e-42,2.6308413693928287e-12,2.630841369392829e-09,7.307516095514571e-09,-3.833599910795796e-06,-3.9091839831092125e-07
2.4,1.5576441054293445e-42,8.347385566797408e-12,8.347385566797408e-09,4.165727583077957e-09,-6.64054848838975e-06,-6.771474956677102e-07
2.4010000000000002,1.1977293341821079e-42,8.675847210348685e-12,8.675847210348685e-09,-3.3676069040351206e-09,-4.6667352520241516e-06,-4.7587455981646655e-07
2.402,9.208987623196878e-43,2.8542577725293116e-12,2.8542577725293117e-09,-9.03080840390013e-09,7.653323005016982e-07,7.804217551372775e-08
2.403,7.08006752319911e-43,-6.259944146738406e-12,-6.259944146738406e-09,-7.514712096216859e-09,6.254904491951162e-06,6.378227521071071e-07
2.404,5.443077053472467e-43,-1.1405647108041802e-11,-1.1405647108041802e-08,-2.2078473401224634e-09,8.06176618698112e-06,8.220713686101901e-07
2.4050000000000002,4.1844853999305055e-43,-8.67437784571763e-12,-8.67437784571763e-09,6.536687185538334e-09,3.7455481270501704e-06,3.819396151642172e-07
2.406,3.2169079987548714e-43,3.8643062212527157e-13,3.864306221252716e-10,1.0228318044732966e-08,-3.2214949278872576e-06,-3.2850106079927987e-07
2.407,2.473103501758443e-43,1.2110699846018572e-11,1.2110699846018572e-08,8.939350503699406e-09,-1.0475162578257354e-05,-1.06816931146287e-06
2.408,1.901343386039176e-43,1.802566634131919e-11,1.802566634131919e-08,2.4690640416344034e-09,-1.244468465298356e-05,-1.269004670604494e-06
2.4090000000000003,1.4618419424466748e-43,1.2099971187599626e-11,1.2099971187599626e-08,-1.0922807722688422e-08,-4.700648948612578e-06,-4.793327944417898e-07
2.41,1.1240049809116799e-43,-3.765966893136889e-12,-3.765966893136889e-09,-1.954445416550853e-08,8.125464088073117e-06,8.285667468578075e-07
2.411,8.643103439607977e-44,-2.0177521137053125e-11,-2.0177521137053124e-08,-8.794801585836171e-09,1.5681563063991934e-05,1.5990744101188413e-06
2.412,6.646757525165739e-44,-2.311533044502689e-11,-2.311533044502689e-08,5.580656897336363e-09,1.3418621725688735e-05,1.368318612950267e-06
2.4130000000000003,5.112023710465268e-44,-9.245779669304963e-12,-9.245779669304963e-09,1.5243315847644416e-08,1.5890959995219522e-06,1.620426954690901e-07
2.414,3.932079142177734e-44,6.9076619851521415e-12,6.9076619851521414e-09,1.2530775825393098e-08,-8.132872242331074e-06,-8.293221683583155e-07
2.415,3.0248279101536884e-44,1.5489236955881703e-11,1.5489236955881703e-08,3.019908485940023e-09,-1.0954405231899417e-05,-1.1170384618498078e-06
2.416,2.3271799055965913e-44,1.2427180204225801e-11,1.2427180204225802e-08,-7.0082587193329285e-09,-6.050234047771302e-06,-6.169521750823474e-07
2.4170000000000003,1.79065163281927e-44,3.0630185984403708e-12,3.063018598440371e-09,-1.0368162493389743e-08,1.0178480917146208e-06,1.0379162014700441e-07
2.418,1.3779842320804176e-44,-5.985580300457844e-12,-5.9855803004578445e-09,-7.353591857897538e-09,6.02961418988275e-06,6.148495347425217e-07
2.419,1.060543981211333e-44,-9.9947718600828e-12,-9.9947718600828e-09,5.468905251228331e-10,6.343917971659841e-06,6.468996009503594e-07
2.42,8.163245431551913e-45,-6.7938109530502764e-12,-6.793810953050276e-09,6.040753234683104e-09,2.66603620647903e-06,2.7186003441328386e-07
2.4210000000000003,6.284118559427909e-45,-4.4911958333003084e-13,-4.491195833300308e-10,7.017172026408351e-09,-1.7454294654706692e-06,-1.7798427245498406e-07
2.422,4.83804639560856e-45,5.560247727821393e-12,5.560247727821393e-09,2.976086984722187e-09,-4.481756492817352e-06,-4.570119758344952e-07
2.423,3.7250820106684804e-45,6.659027932152796e-12,6.659027932152796e-09,-1.9041816157870874e-09,-3.779514016512517e-06,-3.854031719815143e-07
2.424,2.8683824095499184e-45,3.84098958632302e-12,3.84098958632302e-09,-4.742384776392075e-09,-1.1219114960698654e-06,-1.144031342068765e-07
2.4250000000000003,2.2088600265907173e-45,-1.410897600928319e-12,-1.410897600928319e-09,-3.959973241770016e-09,2.0678365753384377e-06,2.1086064816613603e-07
2.426,1.7010736894773797e-45,-4.665380457401219e-12,-4.665380457401219e-09,-8.333773684338861e-10,3.2773490165388187e-06,3.341965927751902e-07
2.427,1.3100716997471526e-45,-4.6677017038913296e-12,-4.66770170389133e-09,2.1792386109402502e-09,2.404061898690226e-06,2.4514608950969254e-07
2.428,1.0089662653786048e-45,-1.43813740787259e-12,-1.43813740787259e-09,3.373813010459393e-09,-4.40109222533005e-08,-4.4878650969801615e-09
2.4290000000000003,7.770697015103592e-46,2.4090690560369703e-12,2.4090690560369704e-09,2.1901082230998473e-09,-2.203329511298301e-06,-2.246770825203613e-07
2.43,5.984621440899019e-46,4.146416416962202e-12,4.146416416962202e-09,-1.5420122674432717e-10,-2.65293347438224e-06,-2.705239275779435e-07
2.431,4.608907364817377e-46,3.1728411007193715e-12,3.1728411007193716e-09,-2.1425000868420835e-09,-1.442155047949517e-06,-1.4705888840220842e-07
2.432,3.549234585834125e-46,-3.3917602823640584e-13,-3.3917602823640586e-10,-2.758703507137293e-09,1.0217389027149642e-06,1.0418837245287272e-07
2.433,2.732985936154541e-46,-3.111598659379845e-12,-3.111598659379845e-09,-1.2357531040774563e-09,2.3832802990242327e-06,2.430269560985895e-07
2.434,2.104245168877907e-46,-4.478866938142581e-12,-4.4788669381425815e-09,8.060888431282352e-10,2.6799361094365586e-06,2.7327743005374505e-07
2.435,1.6199500257010605e-46,-2.4865785055536155e-12,-2.4865785055536156e-09,2.599833799024189e-09,8.628644236397768e-07,8.79876842387336e-08
2.436,1.2469331596383766e-46,1.82427882013299e-12,1.8242788201329901e-09,2.9759356521929987e-09,-2.0510446905077675e-06,-2.0914835244530676e-07
2.437,9.596455640416537e-47,4.759199604704091e-12,4.7591996047040915e-09,6.159916636012528e-10,-3.27526489882064e-06,-3.3398407191249205e-07
2.438,7.384047481376055e-47,6.0436879551887276e-12,6.043687955188728e-09,-2.1105856890537967e-09,-3.3192309723688147e-06,-3.3846736371429743e-07
2.439,5.6804644254338505e-47,2.5615581587931763e-12,2.5615581587931762e-09,-3.9456899728682905e-09,-5.208401187229238e-07,-5.311091134311144e-08
2.44,4.3688668163352743e-47,-3.950283349525797e-12,-3.950283349525797e-09,-3.5733004505029322e-09,3.6077112764501155e-06,3.6788416803394793e-07
2.441,3.3592266317134197e-47,-6.8700088996577305e-12,-6.870008899657731e-09,3.1184999166281963e-10,4.379158903497374e-06,4.4654993331029195e-07
2.442,2.5821734147997213e-47,-5.520992382413543e-12,-5.520992382413543e-09,3.991504206083963e-09,2.4329814047783497e-06,2.480950584326299e-07
2.443,1.9842542936316547e-47,-2.725900783503434e-13,-2.725900783503434e-10,4.553684718914878e-09,-1.144939284093646e-06,-1.1675131508656332e-07
2.444,1.524282569028348e-47,4.249564953426163e-12,4.2495649534261625e-09,2.038972689291158e-09,-3.356892612391772e-06,-3.423077822081722e-07
2.445,1.1705244596942773e-47,5.3628501641796694e-12,5.362850164179669e-09,-1.2831472464263196e-09,-3.116539339243727e-06,-3.1779856926103485e-07
2.446,8.98531326268861e-48,2.7625250432206433e-12,2.7625250432206432e-09,-3.328999722812869e-09,-8.306649449471329e-07,-8.470425119150097e-08
2.447,6.894690846864624e-48,-1.5462425269160907e-12,-1.5462425269160907e-09,-2.969742973753867e-09,1.8683526010147285e-06,1.9051894388142012e-07
2.448,5.288306554120008e-48,-4.105610050890484e-12,-4.105610050890484e-09,-7.916949946106434e-10,2.901051781128566e-06,2.958249535905295e-07
2.449,4.054435532986537e-48,-4.041590511132748e-12,-4.041590511132748e-09,1.5651116053304192e-09,2.1750351266655393e-06,2.2179185824573524e-07
2.45,3.1070492606526006e-48,-8.101479692532893e-13,-8.101479692532893e-10,3.063950275312147e-09,-3.6261134936572655e-07,-3.6976067195803515e-08
2.451,2.3799189782488057e-48,2.6092264514821713e-12,2.6092264514821714e-09,2.1153015658854147e-09,-2.3118321971808274e-06,-2.3574127731496766e-07
2.452,1.8220704316046215e-48,5.180553875081363e-12,5.180553875081363e-09,2.2191707756257937e-10,-3.4349726469240742e-06,-3.502697299204187e-07
2.453,1.3942803321167832e-48,4.245661807012824e-12,4.245661807012824e-09,-2.209682411907141e-09,-2.120637280762772e-06,-2.1624482170392255e-07
2.454,1.066375930692123e-48,-3.699916152918366e-13,-3.699916152918366e-10,-4.0407211488420076e-09,1.4140576032378504e-06,1.4419374641063467e-07
